tranche_id	generation	heavy_atom_bin	logp_bin	url	expected_bytes
zinc-22x-H17P380	x	17	380	https://files.docking.org/zinc22/zinc-22x/H17/H17P380/H17P380-M.smi.gz	18246
zinc-22x-H17P390	x	17	390	https://files.docking.org/zinc22/zinc-22x/H17/H17P390/H17P390-M.smi.gz	10193
zinc-22x-H18P000	x	18	0	https://files.docking.org/zinc22/zinc-22x/H18/H18P000/H18P000-M.smi.gz	391943
zinc-22x-H18P010	x	18	10	https://files.docking.org/zinc22/zinc-22x/H18/H18P010/H18P010-M.smi.gz	461814
zinc-22x-H18P020	x	18	20	https://files.docking.org/zinc22/zinc-22x/H18/H18P020/H18P020-M.smi.gz	480157
zinc-22x-H18P030	x	18	30	https://files.docking.org/zinc22/zinc-22x/H18/H18P030/H18P030-M.smi.gz	478678
zinc-22x-H18P040	x	18	40	https://files.docking.org/zinc22/zinc-22x/H18/H18P040/H18P040-M.smi.gz	534058
zinc-22x-H18P050	x	18	50	https://files.docking.org/zinc22/zinc-22x/H18/H18P050/H18P050-M.smi.gz	477158
zinc-22x-H18P060	x	18	60	https://files.docking.org/zinc22/zinc-22x/H18/H18P060/H18P060-M.smi.gz	134368
zinc-22x-H18P070	x	18	70	https://files.docking.org/zinc22/zinc-22x/H18/H18P070/H18P070-M.smi.gz	668972
zinc-22x-H18P080	x	18	80	https://files.docking.org/zinc22/zinc-22x/H18/H18P080/H18P080-M.smi.gz	697964
zinc-22x-H18P090	x	18	90	https://files.docking.org/zinc22/zinc-22x/H18/H18P090/H18P090-M.smi.gz	738417
zinc-22x-H18P100	x	18	100	https://files.docking.org/zinc22/zinc-22x/H18/H18P100/H18P100-M.smi.gz	772867
zinc-22x-H18P110	x	18	110	https://files.docking.org/zinc22/zinc-22x/H18/H18P110/H18P110-M.smi.gz	872135
zinc-22x-H18P120	x	18	120	https://files.docking.org/zinc22/zinc-22x/H18/H18P120/H18P120-M.smi.gz	808754
zinc-22x-H18P130	x	18	130	https://files.docking.org/zinc22/zinc-22x/H18/H18P130/H18P130-M.smi.gz	782829
zinc-22x-H18P140	x	18	140	https://files.docking.org/zinc22/zinc-22x/H18/H18P140/H18P140-M.smi.gz	810928
zinc-22x-H18P150	x	18	150	https://files.docking.org/zinc22/zinc-22x/H18/H18P150/H18P150-M.smi.gz	862367
zinc-22x-H18P160	x	18	160	https://files.docking.org/zinc22/zinc-22x/H18/H18P160/H18P160-M.smi.gz	807139
zinc-22x-H18P170	x	18	170	https://files.docking.org/zinc22/zinc-22x/H18/H18P170/H18P170-M.smi.gz	778962
zinc-22x-H18P180	x	18	180	https://files.docking.org/zinc22/zinc-22x/H18/H18P180/H18P180-M.smi.gz	778756
zinc-22x-H18P190	x	18	190	https://files.docking.org/zinc22/zinc-22x/H18/H18P190/H18P190-M.smi.gz	768727
zinc-22x-H18P200	x	18	200	https://files.docking.org/zinc22/zinc-22x/H18/H18P200/H18P200-M.smi.gz	486770
zinc-22x-H18P210	x	18	210	https://files.docking.org/zinc22/zinc-22x/H18/H18P210/H18P210-M.smi.gz	514255
zinc-22x-H18P220	x	18	220	https://files.docking.org/zinc22/zinc-22x/H18/H18P220/H18P220-M.smi.gz	472927
zinc-22x-H18P230	x	18	230	https://files.docking.org/zinc22/zinc-22x/H18/H18P230/H18P230-M.smi.gz	410584
zinc-22x-H18P240	x	18	240	https://files.docking.org/zinc22/zinc-22x/H18/H18P240/H18P240-M.smi.gz	322072
zinc-22x-H18P250	x	18	250	https://files.docking.org/zinc22/zinc-22x/H18/H18P250/H18P250-M.smi.gz	328648
zinc-22x-H18P260	x	18	260	https://files.docking.org/zinc22/zinc-22x/H18/H18P260/H18P260-M.smi.gz	281421
zinc-22x-H18P270	x	18	270	https://files.docking.org/zinc22/zinc-22x/H18/H18P270/H18P270-M.smi.gz	278750
zinc-22x-H18P280	x	18	280	https://files.docking.org/zinc22/zinc-22x/H18/H18P280/H18P280-M.smi.gz	242566
zinc-22x-H18P290	x	18	290	https://files.docking.org/zinc22/zinc-22x/H18/H18P290/H18P290-M.smi.gz	213902
zinc-22x-H18P300	x	18	300	https://files.docking.org/zinc22/zinc-22x/H18/H18P300/H18P300-M.smi.gz	197603
zinc-22x-H18P310	x	18	310	https://files.docking.org/zinc22/zinc-22x/H18/H18P310/H18P310-M.smi.gz	171939
zinc-22x-H18P320	x	18	320	https://files.docking.org/zinc22/zinc-22x/H18/H18P320/H18P320-M.smi.gz	161345
zinc-22x-H18P330	x	18	330	https://files.docking.org/zinc22/zinc-22x/H18/H18P330/H18P330-M.smi.gz	150379
zinc-22x-H18P340	x	18	340	https://files.docking.org/zinc22/zinc-22x/H18/H18P340/H18P340-M.smi.gz	123284
zinc-22x-H18P350	x	18	350	https://files.docking.org/zinc22/zinc-22x/H18/H18P350/H18P350-M.smi.gz	99646
zinc-22x-H18P360	x	18	360	https://files.docking.org/zinc22/zinc-22x/H18/H18P360/H18P360-M.smi.gz	86250
zinc-22x-H18P370	x	18	370	https://files.docking.org/zinc22/zinc-22x/H18/H18P370/H18P370-M.smi.gz	70925
zinc-22x-H18P380	x	18	380	https://files.docking.org/zinc22/zinc-22x/H18/H18P380/H18P380-M.smi.gz	53474
zinc-22x-H18P390	x	18	390	https://files.docking.org/zinc22/zinc-22x/H18/H18P390/H18P390-M.smi.gz	50503
zinc-22x-H19P000	x	19	0	https://files.docking.org/zinc22/zinc-22x/H19/H19P000/H19P000-M.smi.gz	605565
zinc-22x-H19P010	x	19	10	https://files.docking.org/zinc22/zinc-22x/H19/H19P010/H19P010-M.smi.gz	659899
zinc-22x-H19P020	x	19	20	https://files.docking.org/zinc22/zinc-22x/H19/H19P020/H19P020-M.smi.gz	755830
zinc-22x-H19P030	x	19	30	https://files.docking.org/zinc22/zinc-22x/H19/H19P030/H19P030-M.smi.gz	776449
zinc-22x-H19P040	x	19	40	https://files.docking.org/zinc22/zinc-22x/H19/H19P040/H19P040-M.smi.gz	840169
zinc-22x-H19P050	x	19	50	https://files.docking.org/zinc22/zinc-22x/H19/H19P050/H19P050-M.smi.gz	996365
zinc-22x-H19P060	x	19	60	https://files.docking.org/zinc22/zinc-22x/H19/H19P060/H19P060-M.smi.gz	1055602
zinc-22x-H19P070	x	19	70	https://files.docking.org/zinc22/zinc-22x/H19/H19P070/H19P070-M.smi.gz	1100683
zinc-22x-H19P080	x	19	80	https://files.docking.org/zinc22/zinc-22x/H19/H19P080/H19P080-M.smi.gz	1141550
zinc-22x-H19P090	x	19	90	https://files.docking.org/zinc22/zinc-22x/H19/H19P090/H19P090-M.smi.gz	1241107
zinc-22x-H19P100	x	19	100	https://files.docking.org/zinc22/zinc-22x/H19/H19P100/H19P100-M.smi.gz	1270455
zinc-22x-H19P110	x	19	110	https://files.docking.org/zinc22/zinc-22x/H19/H19P110/H19P110-M.smi.gz	1399410
zinc-22x-H19P120	x	19	120	https://files.docking.org/zinc22/zinc-22x/H19/H19P120/H19P120-M.smi.gz	1425411
zinc-22x-H19P130	x	19	130	https://files.docking.org/zinc22/zinc-22x/H19/H19P130/H19P130-M.smi.gz	1405235
zinc-22x-H19P140	x	19	140	https://files.docking.org/zinc22/zinc-22x/H19/H19P140/H19P140-M.smi.gz	1456340
zinc-22x-H19P150	x	19	150	https://files.docking.org/zinc22/zinc-22x/H19/H19P150/H19P150-M.smi.gz	1558405
zinc-22x-H19P160	x	19	160	https://files.docking.org/zinc22/zinc-22x/H19/H19P160/H19P160-M.smi.gz	1511655
zinc-22x-H19P170	x	19	170	https://files.docking.org/zinc22/zinc-22x/H19/H19P170/H19P170-M.smi.gz	1433207
zinc-22x-H19P180	x	19	180	https://files.docking.org/zinc22/zinc-22x/H19/H19P180/H19P180-M.smi.gz	1438900
zinc-22x-H19P190	x	19	190	https://files.docking.org/zinc22/zinc-22x/H19/H19P190/H19P190-M.smi.gz	1513703
zinc-22x-H19P200	x	19	200	https://files.docking.org/zinc22/zinc-22x/H19/H19P200/H19P200-M.smi.gz	345401
zinc-22x-H19P210	x	19	210	https://files.docking.org/zinc22/zinc-22x/H19/H19P210/H19P210-M.smi.gz	633166
zinc-22x-H19P220	x	19	220	https://files.docking.org/zinc22/zinc-22x/H19/H19P220/H19P220-M.smi.gz	1156387
zinc-22x-H19P230	x	19	230	https://files.docking.org/zinc22/zinc-22x/H19/H19P230/H19P230-M.smi.gz	1047063
zinc-22x-H19P240	x	19	240	https://files.docking.org/zinc22/zinc-22x/H19/H19P240/H19P240-M.smi.gz	987471
zinc-22x-H19P250	x	19	250	https://files.docking.org/zinc22/zinc-22x/H19/H19P250/H19P250-M.smi.gz	1000801
zinc-22x-H19P260	x	19	260	https://files.docking.org/zinc22/zinc-22x/H19/H19P260/H19P260-M.smi.gz	897438
zinc-22x-H19P270	x	19	270	https://files.docking.org/zinc22/zinc-22x/H19/H19P270/H19P270-M.smi.gz	766660
zinc-22x-H19P280	x	19	280	https://files.docking.org/zinc22/zinc-22x/H19/H19P280/H19P280-M.smi.gz	705451
zinc-22x-H19P290	x	19	290	https://files.docking.org/zinc22/zinc-22x/H19/H19P290/H19P290-M.smi.gz	667652
zinc-22x-H19P300	x	19	300	https://files.docking.org/zinc22/zinc-22x/H19/H19P300/H19P300-M.smi.gz	551715
zinc-22x-H19P310	x	19	310	https://files.docking.org/zinc22/zinc-22x/H19/H19P310/H19P310-M.smi.gz	500571
zinc-22x-H19P320	x	19	320	https://files.docking.org/zinc22/zinc-22x/H19/H19P320/H19P320-M.smi.gz	449696
zinc-22x-H19P330	x	19	330	https://files.docking.org/zinc22/zinc-22x/H19/H19P330/H19P330-M.smi.gz	389695
zinc-22x-H19P340	x	19	340	https://files.docking.org/zinc22/zinc-22x/H19/H19P340/H19P340-M.smi.gz	355146
zinc-22x-H19P350	x	19	350	https://files.docking.org/zinc22/zinc-22x/H19/H19P350/H19P350-M.smi.gz	307779
zinc-22x-H19P360	x	19	360	https://files.docking.org/zinc22/zinc-22x/H19/H19P360/H19P360-M.smi.gz	287864
zinc-22x-H19P370	x	19	370	https://files.docking.org/zinc22/zinc-22x/H19/H19P370/H19P370-M.smi.gz	235575
zinc-22x-H19P380	x	19	380	https://files.docking.org/zinc22/zinc-22x/H19/H19P380/H19P380-M.smi.gz	192464
zinc-22x-H19P390	x	19	390	https://files.docking.org/zinc22/zinc-22x/H19/H19P390/H19P390-M.smi.gz	163917
zinc-22x-H20P000	x	20	0	https://files.docking.org/zinc22/zinc-22x/H20/H20P000/H20P000-M.smi.gz	807052
zinc-22x-H20P010	x	20	10	https://files.docking.org/zinc22/zinc-22x/H20/H20P010/H20P010-M.smi.gz	914410
zinc-22x-H20P020	x	20	20	https://files.docking.org/zinc22/zinc-22x/H20/H20P020/H20P020-M.smi.gz	941812
zinc-22x-H20P030	x	20	30	https://files.docking.org/zinc22/zinc-22x/H20/H20P030/H20P030-M.smi.gz	1006608
zinc-22x-H20P040	x	20	40	https://files.docking.org/zinc22/zinc-22x/H20/H20P040/H20P040-M.smi.gz	1142030
zinc-22x-H20P050	x	20	50	https://files.docking.org/zinc22/zinc-22x/H20/H20P050/H20P050-M.smi.gz	748664
zinc-22x-H20P060	x	20	60	https://files.docking.org/zinc22/zinc-22x/H20/H20P060/H20P060-M.smi.gz	1487193
zinc-22x-H20P070	x	20	70	https://files.docking.org/zinc22/zinc-22x/H20/H20P070/H20P070-M.smi.gz	1582739
zinc-22x-H20P080	x	20	80	https://files.docking.org/zinc22/zinc-22x/H20/H20P080/H20P080-M.smi.gz	1686231
zinc-22x-H20P090	x	20	90	https://files.docking.org/zinc22/zinc-22x/H20/H20P090/H20P090-M.smi.gz	1821913
zinc-22x-H20P100	x	20	100	https://files.docking.org/zinc22/zinc-22x/H20/H20P100/H20P100-M.smi.gz	1750897
zinc-22x-H20P110	x	20	110	https://files.docking.org/zinc22/zinc-22x/H20/H20P110/H20P110-M.smi.gz	1473487
zinc-22x-H20P120	x	20	120	https://files.docking.org/zinc22/zinc-22x/H20/H20P120/H20P120-M.smi.gz	2056265
zinc-22x-H20P130	x	20	130	https://files.docking.org/zinc22/zinc-22x/H20/H20P130/H20P130-M.smi.gz	1906757
zinc-22x-H20P140	x	20	140	https://files.docking.org/zinc22/zinc-22x/H20/H20P140/H20P140-M.smi.gz	1937640
zinc-22x-H20P150	x	20	150	https://files.docking.org/zinc22/zinc-22x/H20/H20P150/H20P150-M.smi.gz	2342165
zinc-22x-H20P160	x	20	160	https://files.docking.org/zinc22/zinc-22x/H20/H20P160/H20P160-M.smi.gz	2405882
zinc-22x-H20P170	x	20	170	https://files.docking.org/zinc22/zinc-22x/H20/H20P170/H20P170-M.smi.gz	2294963
zinc-22x-H20P180	x	20	180	https://files.docking.org/zinc22/zinc-22x/H20/H20P180/H20P180-M.smi.gz	2318226
zinc-22x-H20P190	x	20	190	https://files.docking.org/zinc22/zinc-22x/H20/H20P190/H20P190-M.smi.gz	2166868
zinc-22x-H20P200	x	20	200	https://files.docking.org/zinc22/zinc-22x/H20/H20P200/H20P200-M.smi.gz	1725515
zinc-22x-H20P210	x	20	210	https://files.docking.org/zinc22/zinc-22x/H20/H20P210/H20P210-M.smi.gz	953011
zinc-22x-H20P220	x	20	220	https://files.docking.org/zinc22/zinc-22x/H20/H20P220/H20P220-M.smi.gz	465826
zinc-22x-H20P230	x	20	230	https://files.docking.org/zinc22/zinc-22x/H20/H20P230/H20P230-M.smi.gz	514625
zinc-22x-H20P240	x	20	240	https://files.docking.org/zinc22/zinc-22x/H20/H20P240/H20P240-M.smi.gz	486730
zinc-22x-H20P250	x	20	250	https://files.docking.org/zinc22/zinc-22x/H20/H20P250/H20P250-M.smi.gz	481347
zinc-22x-H20P260	x	20	260	https://files.docking.org/zinc22/zinc-22x/H20/H20P260/H20P260-M.smi.gz	442299
zinc-22x-H20P270	x	20	270	https://files.docking.org/zinc22/zinc-22x/H20/H20P270/H20P270-M.smi.gz	416735
zinc-22x-H20P280	x	20	280	https://files.docking.org/zinc22/zinc-22x/H20/H20P280/H20P280-M.smi.gz	498954
zinc-22x-H20P290	x	20	290	https://files.docking.org/zinc22/zinc-22x/H20/H20P290/H20P290-M.smi.gz	1041012
zinc-22x-H20P300	x	20	300	https://files.docking.org/zinc22/zinc-22x/H20/H20P300/H20P300-M.smi.gz	1081783
zinc-22x-H20P310	x	20	310	https://files.docking.org/zinc22/zinc-22x/H20/H20P310/H20P310-M.smi.gz	920841
zinc-22x-H20P320	x	20	320	https://files.docking.org/zinc22/zinc-22x/H20/H20P320/H20P320-M.smi.gz	847249
zinc-22x-H20P330	x	20	330	https://files.docking.org/zinc22/zinc-22x/H20/H20P330/H20P330-M.smi.gz	783990
zinc-22x-H20P340	x	20	340	https://files.docking.org/zinc22/zinc-22x/H20/H20P340/H20P340-M.smi.gz	691434
zinc-22x-H20P350	x	20	350	https://files.docking.org/zinc22/zinc-22x/H20/H20P350/H20P350-M.smi.gz	606753
zinc-22x-H20P360	x	20	360	https://files.docking.org/zinc22/zinc-22x/H20/H20P360/H20P360-M.smi.gz	409808
zinc-22x-H20P370	x	20	370	https://files.docking.org/zinc22/zinc-22x/H20/H20P370/H20P370-M.smi.gz	315515
zinc-22x-H20P380	x	20	380	https://files.docking.org/zinc22/zinc-22x/H20/H20P380/H20P380-M.smi.gz	426706
zinc-22x-H20P390	x	20	390	https://files.docking.org/zinc22/zinc-22x/H20/H20P390/H20P390-M.smi.gz	381772
zinc-22x-H20P400	x	20	400	https://files.docking.org/zinc22/zinc-22x/H20/H20P400/H20P400-M.smi.gz	324603
zinc-22x-H21P200	x	21	200	https://files.docking.org/zinc22/zinc-22x/H21/H21P200/H21P200-M.smi.gz	2737635
zinc-22x-H21P210	x	21	210	https://files.docking.org/zinc22/zinc-22x/H21/H21P210/H21P210-M.smi.gz	2638464
zinc-22x-H21P220	x	21	220	https://files.docking.org/zinc22/zinc-22x/H21/H21P220/H21P220-M.smi.gz	2616403
zinc-22x-H21P230	x	21	230	https://files.docking.org/zinc22/zinc-22x/H21/H21P230/H21P230-M.smi.gz	2626634
zinc-22x-H21P240	x	21	240	https://files.docking.org/zinc22/zinc-22x/H21/H21P240/H21P240-M.smi.gz	1563189
zinc-22x-H21P250	x	21	250	https://files.docking.org/zinc22/zinc-22x/H21/H21P250/H21P250-M.smi.gz	1002109
zinc-22x-H21P260	x	21	260	https://files.docking.org/zinc22/zinc-22x/H21/H21P260/H21P260-M.smi.gz	932596
zinc-22x-H21P270	x	21	270	https://files.docking.org/zinc22/zinc-22x/H21/H21P270/H21P270-M.smi.gz	857597
zinc-22x-H21P280	x	21	280	https://files.docking.org/zinc22/zinc-22x/H21/H21P280/H21P280-M.smi.gz	829502
zinc-22x-H21P290	x	21	290	https://files.docking.org/zinc22/zinc-22x/H21/H21P290/H21P290-M.smi.gz	781527
zinc-22x-H21P300	x	21	300	https://files.docking.org/zinc22/zinc-22x/H21/H21P300/H21P300-M.smi.gz	725633
zinc-22x-H21P310	x	21	310	https://files.docking.org/zinc22/zinc-22x/H21/H21P310/H21P310-M.smi.gz	914871
zinc-22x-H21P320	x	21	320	https://files.docking.org/zinc22/zinc-22x/H21/H21P320/H21P320-M.smi.gz	1569425
zinc-22x-H21P330	x	21	330	https://files.docking.org/zinc22/zinc-22x/H21/H21P330/H21P330-M.smi.gz	1453417
zinc-22x-H21P340	x	21	340	https://files.docking.org/zinc22/zinc-22x/H21/H21P340/H21P340-M.smi.gz	1259736
zinc-22x-H21P350	x	21	350	https://files.docking.org/zinc22/zinc-22x/H21/H21P350/H21P350-M.smi.gz	1130635
zinc-22x-H21P360	x	21	360	https://files.docking.org/zinc22/zinc-22x/H21/H21P360/H21P360-M.smi.gz	961486
zinc-22x-H21P370	x	21	370	https://files.docking.org/zinc22/zinc-22x/H21/H21P370/H21P370-M.smi.gz	872703
zinc-22x-H21P380	x	21	380	https://files.docking.org/zinc22/zinc-22x/H21/H21P380/H21P380-M.smi.gz	733820
zinc-22x-H21P390	x	21	390	https://files.docking.org/zinc22/zinc-22x/H21/H21P390/H21P390-M.smi.gz	624614
zinc-22x-H21P400	x	21	400	https://files.docking.org/zinc22/zinc-22x/H21/H21P400/H21P400-M.smi.gz	572922
zinc-22x-H22P000	x	22	0	https://files.docking.org/zinc22/zinc-22x/H22/H22P000/H22P000-M.x.smi.gz	1235910
zinc-22x-H22P010	x	22	10	https://files.docking.org/zinc22/zinc-22x/H22/H22P010/H22P010-M.x.smi.gz	1522428
zinc-22x-H22P020	x	22	20	https://files.docking.org/zinc22/zinc-22x/H22/H22P020/H22P020-M.x.smi.gz	1574989
zinc-22x-H22P030	x	22	30	https://files.docking.org/zinc22/zinc-22x/H22/H22P030/H22P030-M.x.smi.gz	1889909
zinc-22x-H22P040	x	22	40	https://files.docking.org/zinc22/zinc-22x/H22/H22P040/H22P040-M.x.smi.gz	2080010
zinc-22x-H22P050	x	22	50	https://files.docking.org/zinc22/zinc-22x/H22/H22P050/H22P050-M.x.smi.gz	2103754
zinc-22x-H22P060	x	22	60	https://files.docking.org/zinc22/zinc-22x/H22/H22P060/H22P060-M.x.smi.gz	2343854
zinc-22x-H22P070	x	22	70	https://files.docking.org/zinc22/zinc-22x/H22/H22P070/H22P070-M.x.smi.gz	2526945
zinc-22x-H22P080	x	22	80	https://files.docking.org/zinc22/zinc-22x/H22/H22P080/H22P080-M.x.smi.gz	2674693
zinc-22x-H22P090	x	22	90	https://files.docking.org/zinc22/zinc-22x/H22/H22P090/H22P090-M.x.smi.gz	2587981
zinc-22x-H22P100	x	22	100	https://files.docking.org/zinc22/zinc-22x/H22/H22P100/H22P100-M.x.smi.gz	2747989
zinc-22x-H22P110	x	22	110	https://files.docking.org/zinc22/zinc-22x/H22/H22P110/H22P110-M.x.smi.gz	2301225
zinc-22x-H22P120	x	22	120	https://files.docking.org/zinc22/zinc-22x/H22/H22P120/H22P120-M.x.smi.gz	2651190
zinc-22x-H22P130	x	22	130	https://files.docking.org/zinc22/zinc-22x/H22/H22P130/H22P130-M.x.smi.gz	3671419
zinc-22x-H22P140	x	22	140	https://files.docking.org/zinc22/zinc-22x/H22/H22P140/H22P140-M.x.smi.gz	3312204
zinc-22x-H22P150	x	22	150	https://files.docking.org/zinc22/zinc-22x/H22/H22P150/H22P150-M.x.smi.gz	2573786
zinc-22x-H22P160	x	22	160	https://files.docking.org/zinc22/zinc-22x/H22/H22P160/H22P160-M.x.smi.gz	3911531
zinc-22x-H22P170	x	22	170	https://files.docking.org/zinc22/zinc-22x/H22/H22P170/H22P170-M.x.smi.gz	3735074
zinc-22x-H22P180	x	22	180	https://files.docking.org/zinc22/zinc-22x/H22/H22P180/H22P180-M.x.smi.gz	3298426
zinc-22x-H22P190	x	22	190	https://files.docking.org/zinc22/zinc-22x/H22/H22P190/H22P190-M.x.smi.gz	4027428
zinc-22x-H22P200	x	22	200	https://files.docking.org/zinc22/zinc-22x/H22/H22P200/H22P200-M.x.smi.gz	1600414
zinc-22x-H22P210	x	22	210	https://files.docking.org/zinc22/zinc-22x/H22/H22P210/H22P210-M.x.smi.gz	2555583
zinc-22x-H22P220	x	22	220	https://files.docking.org/zinc22/zinc-22x/H22/H22P220/H22P220-M.x.smi.gz	1624998
zinc-22x-H22P230	x	22	230	https://files.docking.org/zinc22/zinc-22x/H22/H22P230/H22P230-M.x.smi.gz	1725287
zinc-22x-H22P240	x	22	240	https://files.docking.org/zinc22/zinc-22x/H22/H22P240/H22P240-M.x.smi.gz	2856095
zinc-22x-H22P250	x	22	250	https://files.docking.org/zinc22/zinc-22x/H22/H22P250/H22P250-M.x.smi.gz	966624
zinc-22x-H22P290	x	22	290	https://files.docking.org/zinc22/zinc-22x/H22/H22P290/H22P290-M.x.smi.gz	1526849
zinc-22x-H23P000	x	23	0	https://files.docking.org/zinc22/zinc-22x/H23/H23P000/H23P000-M.x.smi.gz	1879106
zinc-22x-H23P010	x	23	10	https://files.docking.org/zinc22/zinc-22x/H23/H23P010/H23P010-M.x.smi.gz	2352133
zinc-22x-H23P020	x	23	20	https://files.docking.org/zinc22/zinc-22x/H23/H23P020/H23P020-M.x.smi.gz	2557757
zinc-22x-H23P030	x	23	30	https://files.docking.org/zinc22/zinc-22x/H23/H23P030/H23P030-M.x.smi.gz	1634353
zinc-22x-H23P040	x	23	40	https://files.docking.org/zinc22/zinc-22x/H23/H23P040/H23P040-M.x.smi.gz	1585724
zinc-22x-H23P050	x	23	50	https://files.docking.org/zinc22/zinc-22x/H23/H23P050/H23P050-M.x.smi.gz	2907912
zinc-22x-H23P060	x	23	60	https://files.docking.org/zinc22/zinc-22x/H23/H23P060/H23P060-M.x.smi.gz	3808515
zinc-22x-H23P070	x	23	70	https://files.docking.org/zinc22/zinc-22x/H23/H23P070/H23P070-M.x.smi.gz	4063728
zinc-22x-H23P080	x	23	80	https://files.docking.org/zinc22/zinc-22x/H23/H23P080/H23P080-M.x.smi.gz	4339244
zinc-22x-H23P090	x	23	90	https://files.docking.org/zinc22/zinc-22x/H23/H23P090/H23P090-M.x.smi.gz	4357066
zinc-22x-H23P100	x	23	100	https://files.docking.org/zinc22/zinc-22x/H23/H23P100/H23P100-M.x.smi.gz	3357487
zinc-22x-H23P110	x	23	110	https://files.docking.org/zinc22/zinc-22x/H23/H23P110/H23P110-M.x.smi.gz	1268540
zinc-22x-H23P120	x	23	120	https://files.docking.org/zinc22/zinc-22x/H23/H23P120/H23P120-M.x.smi.gz	726127
zinc-22x-H23P130	x	23	130	https://files.docking.org/zinc22/zinc-22x/H23/H23P130/H23P130-M.x.smi.gz	276282
zinc-22x-H23P140	x	23	140	https://files.docking.org/zinc22/zinc-22x/H23/H23P140/H23P140-M.x.smi.gz	1139407
zinc-22x-H23P150	x	23	150	https://files.docking.org/zinc22/zinc-22x/H23/H23P150/H23P150-M.x.smi.gz	142196
zinc-22x-H23P160	x	23	160	https://files.docking.org/zinc22/zinc-22x/H23/H23P160/H23P160-M.x.smi.gz	131238
zinc-22x-H23P170	x	23	170	https://files.docking.org/zinc22/zinc-22x/H23/H23P170/H23P170-M.x.smi.gz	59490
zinc-22x-H23P180	x	23	180	https://files.docking.org/zinc22/zinc-22x/H23/H23P180/H23P180-M.x.smi.gz	77961
zinc-22x-H23P190	x	23	190	https://files.docking.org/zinc22/zinc-22x/H23/H23P190/H23P190-M.x.smi.gz	70338
zinc-22x-H23P200	x	23	200	https://files.docking.org/zinc22/zinc-22x/H23/H23P200/H23P200-M.smi.gz	5789190
zinc-22x-H23P210	x	23	210	https://files.docking.org/zinc22/zinc-22x/H23/H23P210/H23P210-M.smi.gz	5742085
zinc-22x-H23P220	x	23	220	https://files.docking.org/zinc22/zinc-22x/H23/H23P220/H23P220-M.smi.gz	5707247
zinc-22x-H23P230	x	23	230	https://files.docking.org/zinc22/zinc-22x/H23/H23P230/H23P230-M.smi.gz	5909017
zinc-22x-H23P240	x	23	240	https://files.docking.org/zinc22/zinc-22x/H23/H23P240/H23P240-M.smi.gz	6809344
zinc-22x-H23P250	x	23	250	https://files.docking.org/zinc22/zinc-22x/H23/H23P250/H23P250-M.smi.gz	6618856
zinc-22x-H23P260	x	23	260	https://files.docking.org/zinc22/zinc-22x/H23/H23P260/H23P260-M.smi.gz	6404352
zinc-22x-H23P270	x	23	270	https://files.docking.org/zinc22/zinc-22x/H23/H23P270/H23P270-M.smi.gz	6334265
zinc-22x-H23P280	x	23	280	https://files.docking.org/zinc22/zinc-22x/H23/H23P280/H23P280-M.smi.gz	6105268
zinc-22x-H23P290	x	23	290	https://files.docking.org/zinc22/zinc-22x/H23/H23P290/H23P290-M.x.smi.gz	5412309
zinc-22x-H23P300	x	23	300	https://files.docking.org/zinc22/zinc-22x/H23/H23P300/H23P300-M.x.smi.gz	5177673
zinc-22x-H23P310	x	23	310	https://files.docking.org/zinc22/zinc-22x/H23/H23P310/H23P310-M.x.smi.gz	5198005
zinc-22x-H23P320	x	23	320	https://files.docking.org/zinc22/zinc-22x/H23/H23P320/H23P320-M.x.smi.gz	4821997
zinc-22x-H23P330	x	23	330	https://files.docking.org/zinc22/zinc-22x/H23/H23P330/H23P330-M.x.smi.gz	4451403
zinc-22x-H23P340	x	23	340	https://files.docking.org/zinc22/zinc-22x/H23/H23P340/H23P340-M.x.smi.gz	4081831
zinc-22x-H23P350	x	23	350	https://files.docking.org/zinc22/zinc-22x/H23/H23P350/H23P350-M.x.smi.gz	3670860
zinc-22x-H24P000	x	24	0	https://files.docking.org/zinc22/zinc-22x/H24/H24P000/H24P000-M.x.smi.gz	2759231
zinc-22x-H24P010	x	24	10	https://files.docking.org/zinc22/zinc-22x/H24/H24P010/H24P010-M.x.smi.gz	3526703
zinc-22x-H24P020	x	24	20	https://files.docking.org/zinc22/zinc-22x/H24/H24P020/H24P020-M.x.smi.gz	3983202
zinc-22x-H24P030	x	24	30	https://files.docking.org/zinc22/zinc-22x/H24/H24P030/H24P030-M.x.smi.gz	4266119
zinc-22x-H24P040	x	24	40	https://files.docking.org/zinc22/zinc-22x/H24/H24P040/H24P040-M.x.smi.gz	20
zinc-22x-H24P050	x	24	50	https://files.docking.org/zinc22/zinc-22x/H24/H24P050/H24P050-M.x.smi.gz	2768882
zinc-22x-H24P240	x	24	240	https://files.docking.org/zinc22/zinc-22x/H24/H24P240/H24P240-M.smi.gz	4248990
zinc-22x-H24P250	x	24	250	https://files.docking.org/zinc22/zinc-22x/H24/H24P250/H24P250-M.smi.gz	4348486
zinc-22x-H24P260	x	24	260	https://files.docking.org/zinc22/zinc-22x/H24/H24P260/H24P260-M.x.smi.gz	6167924
zinc-22x-H24P270	x	24	270	https://files.docking.org/zinc22/zinc-22x/H24/H24P270/H24P270-M.smi.gz	5635462
zinc-22x-H24P280	x	24	280	https://files.docking.org/zinc22/zinc-22x/H24/H24P280/H24P280-M.smi.gz	3567813
